InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,IsReturn,TotalSales,Month,PreviousReturns,ReturnProbability
C545456,21231,SWEETHEART CERAMIC TRINKET BOX,-2,2011-03-02 17:15:00,1.25,17865.0,United Kingdom,True,-2.5,3,3,0.9999996844321605
C545457,22698,PINK REGENCY TEACUP AND SAUCER,-3,2011-03-02 17:18:00,2.95,17428.0,United Kingdom,True,-8.850000000000001,3,5,0.9999999999026714
C545457,21217,RED RETROSPOT ROUND CAKE TINS,-1,2011-03-02 17:18:00,9.95,17428.0,United Kingdom,True,-9.95,3,6,0.9989987865538719
C545457,22780,LIGHT GARLAND BUTTERFILES PINK,-2,2011-03-02 17:18:00,4.25,17428.0,United Kingdom,True,-8.5,3,7,0.9999996888395817
C545457,22779,WOODEN OWLS LIGHT GARLAND ,-3,2011-03-02 17:18:00,4.25,17428.0,United Kingdom,True,-12.75,3,8,0.99999999990365
C545458,21539,RED RETROSPOT BUTTER DISH,-1,2011-03-02 17:19:00,4.95,13018.0,United Kingdom,True,-4.95,3,0,0.9989772222541848
C545476,D,Discount,-1,2011-03-03 11:05:00,30.38,14527.0,United Kingdom,True,-30.38,3,6,0.9990082817953079
C545478,D,Discount,-720,2011-03-03 11:08:00,0.01,16422.0,United Kingdom,True,-7.2,3,4,1.0
C545502,20711,JUMBO BAG TOYS ,-10,2011-03-03 11:33:00,1.95,15078.0,United Kingdom,True,-19.5,3,6,1.0
C545504,22224,WHITE LOVEBIRD LANTERN,-2,2011-03-03 11:35:00,2.95,13630.0,United Kingdom,True,-5.9,3,0,0.999999681673274
C545504,22777,GLASS CLOCHE LARGE,-1,2011-03-03 11:35:00,8.5,13630.0,United Kingdom,True,-8.5,3,1,0.9989821387910462
C545507,22361,GLASS JAR DAISY FRESH COTTON WOOL,-5,2011-03-03 11:43:00,2.95,12565.0,Saudi Arabia,True,-14.75,3,0,1.0
C545508,22911,PAPER CHAIN KIT LONDON,-1,2011-03-03 11:53:00,2.95,17017.0,United Kingdom,True,-2.95,3,2,0.9989827231828696
C545508,22900, SET 2 TEA TOWELS I LOVE LONDON ,-1,2011-03-03 11:53:00,2.95,17017.0,United Kingdom,True,-2.95,3,3,0.9989859356369084
C545509,22197,SMALL POPCORN HOLDER,-5,2011-03-03 11:54:00,0.85,17017.0,United Kingdom,True,-4.25,3,4,1.0
C545510,21539,RED RETROSPOT BUTTER DISH,-1,2011-03-03 11:56:00,4.95,15281.0,United Kingdom,True,-4.95,3,5,0.9989932697231674
C545510,21533,RETROSPOT LARGE MILK JUG,-1,2011-03-03 11:56:00,4.95,15281.0,United Kingdom,True,-4.95,3,6,0.9989964489057896
C545510,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-2,2011-03-03 11:56:00,7.95,15281.0,United Kingdom,True,-15.9,3,7,0.9999996893766411
C545511,21987,PACK OF 6 SKULL PAPER CUPS,-1,2011-03-03 11:57:00,0.65,18198.0,United Kingdom,True,-0.65,3,0,0.9989751689564214
C545513,22777,GLASS CLOCHE LARGE,-1,2011-03-03 12:02:00,7.65,15932.0,United Kingdom,True,-7.65,3,0,0.9989785094332528
C545516,84978,HANGING HEART JAR T-LIGHT HOLDER,-1,2011-03-03 12:11:00,1.25,14276.0,United Kingdom,True,-1.25,3,0,0.998975455710106
C545516,71459,HANGING JAM JAR T-LIGHT HOLDER,-1,2011-03-03 12:11:00,0.85,14276.0,United Kingdom,True,-0.85,3,1,0.9989785005334292
C545516,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,-1,2011-03-03 12:11:00,2.95,14276.0,United Kingdom,True,-2.95,3,2,0.9989827231828696
C545516,22960,JAM MAKING SET WITH JARS,-1,2011-03-03 12:11:00,4.25,14276.0,United Kingdom,True,-4.25,3,3,0.9989865503156842
C545516,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,-1,2011-03-03 12:11:00,2.95,14276.0,United Kingdom,True,-2.95,3,4,0.9989891379566177
C545516,22840,ROUND CAKE TIN VINTAGE RED,-2,2011-03-03 12:11:00,7.95,14276.0,United Kingdom,True,-15.9,3,5,0.9999996874034669
C545516,22838,3 TIER CAKE TIN RED AND CREAM,-3,2011-03-03 12:11:00,14.95,14276.0,United Kingdom,True,-44.85,3,6,0.9999999999035212
C545516,20728,LUNCH BAG CARS BLUE,-2,2011-03-03 12:11:00,1.65,14276.0,United Kingdom,True,-3.3,3,7,0.9999996884616331
C545520,22318,FIVE HEART HANGING DECORATION,-1,2011-03-03 12:30:00,2.95,14744.0,United Kingdom,True,-2.95,3,1,0.998979500562495
C545525,22969,HOMEMADE JAM SCENTED CANDLES,-86,2011-03-03 13:11:00,1.25,12415.0,Australia,True,-107.5,3,0,1.0
C545525,22697,GREEN REGENCY TEACUP AND SAUCER,-24,2011-03-03 13:11:00,2.55,12415.0,Australia,True,-61.2,3,1,1.0
C545529,22464,HANGING METAL HEART LANTERN,-1,2011-03-03 13:26:00,1.65,16191.0,United Kingdom,True,-1.65,3,10,0.9990075392370316
C545531,22180,RETROSPOT LAMP,-1,2011-03-03 13:45:00,9.95,17675.0,United Kingdom,True,-9.95,3,1,0.9989828269346634
C545532,22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,-1,2011-03-03 13:57:00,85.0,15257.0,United Kingdom,True,-85.0,3,0,0.9990147053572082
C545537,22456,NATURAL SLATE CHALKBOARD LARGE ,-1,2011-03-03 14:14:00,4.95,16212.0,United Kingdom,True,-4.95,3,0,0.9989772222541848
C545537,21908,CHOCOLATE THIS WAY METAL SIGN,-2,2011-03-03 14:14:00,2.1,16212.0,United Kingdom,True,-4.2,3,1,0.999999682553582
C545556,82486,WOOD S/3 CABINET ANT WHITE FINISH,-1,2011-03-03 15:21:00,7.95,15005.0,United Kingdom,True,-7.95,3,13,0.9990197966624159
C545556,37450,CERAMIC CAKE BOWL + HANGING CAKES,-1,2011-03-03 15:21:00,2.95,15005.0,United Kingdom,True,-2.95,3,14,0.9990206107356469
C545569,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-2,2011-03-03 16:25:00,4.95,14239.0,United Kingdom,True,-9.9,3,0,0.9999996819703801
C545569,22423,REGENCY CAKESTAND 3 TIER,-3,2011-03-03 16:26:00,12.75,14239.0,United Kingdom,True,-38.25,3,1,0.9999999999018809
C545569,22840,ROUND CAKE TIN VINTAGE RED,-1,2011-03-03 16:26:00,7.95,14239.0,United Kingdom,True,-7.95,3,2,0.9989850927708435
C545639,22423,REGENCY CAKESTAND 3 TIER,-1,2011-03-04 12:28:00,10.95,13113.0,United Kingdom,True,-10.95,3,15,0.999027339877923
C545650,40001,WHITE BAMBOO RIBS LAMPSHADE,-1,2011-03-04 13:14:00,0.64,15311.0,United Kingdom,True,-0.64,3,22,0.999044053177237
C545650,22778,GLASS CLOCHE SMALL,-6,2011-03-04 13:14:00,3.39,15311.0,United Kingdom,True,-20.34,3,23,1.0
C545671,22423,REGENCY CAKESTAND 3 TIER,-7,2011-03-06 10:08:00,10.95,15465.0,United Kingdom,True,-76.64999999999999,3,1,1.0
C545672,22784,LANTERN CREAM GAZEBO ,-1,2011-03-06 10:13:00,4.95,15304.0,United Kingdom,True,-4.95,3,0,0.9989772222541848
C545673,22808,SET OF 6 T-LIGHTS EASTER CHICKS,-18,2011-03-06 10:14:00,2.95,14745.0,United Kingdom,True,-53.1,3,0,1.0
C545674,22666,RECIPE BOX PANTRY YELLOW DESIGN,-1,2011-03-06 10:25:00,2.95,18223.0,United Kingdom,True,-2.95,3,6,0.9989955123205723
C545674,22892,SET OF SALT AND PEPPER TOADSTOOLS,-1,2011-03-06 10:25:00,1.25,18223.0,United Kingdom,True,-1.25,3,7,0.9989978901580358
C545674,85099C,JUMBO  BAG BAROQUE BLACK WHITE,-1,2011-03-06 10:25:00,1.95,18223.0,United Kingdom,True,-1.95,3,8,0.9990013808608934
C545677,M,Manual,-2,2011-03-06 10:48:00,10.65,14543.0,United Kingdom,True,-21.3,3,0,0.9999996828156124
C545677,M,Manual,-1,2011-03-06 10:48:00,12.75,14543.0,United Kingdom,True,-12.75,3,1,0.9989841544487419
C545677,21258,VICTORIAN SEWING BOX LARGE,-4,2011-03-06 10:48:00,12.75,14543.0,United Kingdom,True,-51.0,3,2,0.9999999999999696
C545677,22207,FRYING PAN UNION FLAG,-1,2011-03-06 10:48:00,4.25,14543.0,United Kingdom,True,-4.25,3,3,0.9989865503156842
C545677,22625,RED KITCHEN SCALES,-2,2011-03-06 10:48:00,7.65,14543.0,United Kingdom,True,-15.3,3,4,0.9999996863682583
C545677,22627,MINT KITCHEN SCALES,-1,2011-03-06 10:48:00,7.65,14543.0,United Kingdom,True,-7.65,3,5,0.9989945367266142
C545677,22624,IVORY KITCHEN SCALES,-4,2011-03-06 10:48:00,7.65,14543.0,United Kingdom,True,-30.6,3,6,0.99999999999997
C545677,21528,DAIRY MAID TRADITIONAL TEAPOT ,-2,2011-03-06 10:48:00,5.95,14543.0,United Kingdom,True,-11.9,3,7,0.9999996890864541
C545677,21534,DAIRY MAID LARGE MILK JUG,-1,2011-03-06 10:48:00,4.95,14543.0,United Kingdom,True,-4.95,3,8,0.9990027772138743
C545677,21781,MA CAMPAGNE CUTLERY BOX,-7,2011-03-06 10:48:00,12.75,14543.0,United Kingdom,True,-89.25,3,9,1.0
C545677,21843,RED RETROSPOT CAKE STAND,-1,2011-03-06 10:48:00,9.95,14543.0,United Kingdom,True,-9.95,3,10,0.9990113739437776
C545678,22098,BOUDOIR SQUARE TISSUE BOX,-1,2011-03-06 10:49:00,1.25,16678.0,United Kingdom,True,-1.25,3,0,0.998975455710106
C545678,84978,HANGING HEART JAR T-LIGHT HOLDER,-1,2011-03-06 10:49:00,1.25,16678.0,United Kingdom,True,-1.25,3,1,0.9989786910906026
C545679,22494,EMERGENCY FIRST AID TIN ,-1,2011-03-06 11:07:00,1.25,16923.0,United Kingdom,True,-1.25,3,18,0.999032156877766
C545689,84849D,HOT BATHS SOAP HOLDER,-1,2011-03-06 12:43:00,1.69,16033.0,United Kingdom,True,-1.69,3,4,0.9989885437162012
C545689,21658,GLASS  BEURRE DISH,-1,2011-03-06 12:43:00,3.95,16033.0,United Kingdom,True,-3.95,3,5,0.9989928000579803
C545720,15056N,EDWARDIAN PARASOL NATURAL,-1,2011-03-07 10:33:00,5.95,15039.0,United Kingdom,True,-5.95,3,1,0.9989809274791337
C545720,22797,CHEST OF DRAWERS GINGHAM HEART ,-1,2011-03-07 10:33:00,16.95,15039.0,United Kingdom,True,-16.95,3,2,0.9989893441425428
C545723,22357,KINGS CHOICE BISCUIT TIN,-2,2011-03-07 11:16:00,4.25,17048.0,United Kingdom,True,-8.5,3,1,0.9999996828720767
C545723,23182,TOILET SIGN OCCUPIED OR VACANT,-1,2011-03-07 11:16:00,0.83,17048.0,United Kingdom,True,-0.83,3,2,0.9989817168098312
C545723,22960,JAM MAKING SET WITH JARS,-1,2011-03-07 11:16:00,4.25,17048.0,United Kingdom,True,-4.25,3,3,0.9989865503156842
C545724,22697,GREEN REGENCY TEACUP AND SAUCER,-2,2011-03-07 11:18:00,2.95,14051.0,United Kingdom,True,-5.9,3,0,0.999999681673274
C545724,22423,REGENCY CAKESTAND 3 TIER,-8,2011-03-07 11:18:00,12.75,14051.0,United Kingdom,True,-102.0,3,1,1.0
C545728,22636,CHILDS BREAKFAST SET CIRCUS PARADE,-1,2011-03-07 11:41:00,8.5,12484.0,Spain,True,-8.5,3,0,0.9993896398882243
C545728,22423,REGENCY CAKESTAND 3 TIER,-2,2011-03-07 11:41:00,12.75,12484.0,Spain,True,-25.5,3,1,0.9999998112632541
C545728,21232,STRAWBERRY CERAMIC TRINKET BOX,-2,2011-03-07 11:41:00,1.25,12484.0,Spain,True,-2.5,3,2,0.9999998108469919
C545739,M,Manual,-1,2011-03-07 11:46:00,45.57,12754.0,Japan,True,-45.57,3,0,0.9994035661317711
C545740,POST,POSTAGE,-1,2011-03-07 11:47:00,8.65,18257.0,United Kingdom,True,-8.65,3,1,0.9989822099998787
C545769,21899,"KEY FOB , GARAGE DESIGN",-18,2011-03-07 12:05:00,0.65,14903.0,United Kingdom,True,-11.7,3,0,1.0
C545773,22429,ENAMEL MEASURING JUG CREAM,-1,2011-03-07 12:06:00,4.25,17139.0,United Kingdom,True,-4.25,3,0,0.99897688827668
C545773,21843,RED RETROSPOT CAKE STAND,-1,2011-03-07 12:06:00,10.95,17139.0,United Kingdom,True,-10.95,3,1,0.9989833012456626
C545823,21314,SMALL GLASS HEART TRINKET POT,-3,2011-03-07 12:54:00,2.1,13884.0,United Kingdom,True,-6.300000000000001,3,0,0.9999999999010791
C545824,22654,DELUXE SEWING KIT ,-3,2011-03-07 13:00:00,5.95,15241.0,United Kingdom,True,-17.85,3,0,0.9999999999012568
C545825,22064,PINK DOUGHNUT TRINKET POT ,-2,2011-03-07 13:01:00,1.65,12839.0,United Kingdom,True,-3.3,3,0,0.9999996814800063
C545828,22697,GREEN REGENCY TEACUP AND SAUCER,-1,2011-03-07 13:05:00,2.95,15189.0,United Kingdom,True,-2.95,3,4,0.9989891379566177
C545828,84978,HANGING HEART JAR T-LIGHT HOLDER,-1,2011-03-07 13:05:00,1.25,15189.0,United Kingdom,True,-1.25,3,5,0.9989915308683333
C545828,22423,REGENCY CAKESTAND 3 TIER,-6,2011-03-07 13:05:00,10.95,15189.0,United Kingdom,True,-65.69999999999999,3,6,1.0
C545829,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,-12,2011-03-07 13:08:00,1.25,15290.0,United Kingdom,True,-15.0,3,1,1.0
C545829,84378,SET OF 3 HEART COOKIE CUTTERS,-24,2011-03-07 13:08:00,1.25,15290.0,United Kingdom,True,-30.0,3,2,1.0
C545831,22156,HEART DECORATION WITH PEARLS ,-5,2011-03-07 13:10:00,0.85,15194.0,United Kingdom,True,-4.25,3,7,1.0
C545831,22666,RECIPE BOX PANTRY YELLOW DESIGN,-2,2011-03-07 13:10:00,2.95,15194.0,United Kingdom,True,-5.9,3,8,0.9999996896348713
C545833,22507,MEMO BOARD RETROSPOT  DESIGN,-1,2011-03-07 13:14:00,4.25,16013.0,United Kingdom,True,-4.25,3,2,0.9989833398069042
C545833,22178,VICTORIAN GLASS HANGING T-LIGHT,-3,2011-03-07 13:14:00,1.06,16013.0,United Kingdom,True,-3.18,3,3,0.9999999999019666
C545833,22158,3 HEARTS HANGING DECORATION RUSTIC,-5,2011-03-07 13:14:00,2.55,16013.0,United Kingdom,True,-12.75,3,4,1.0
C545833,85053,FRENCH ENAMEL CANDLEHOLDER,-3,2011-03-07 13:14:00,1.69,16013.0,United Kingdom,True,-5.07,3,5,0.9999999999026141
C545834,21844,RED RETROSPOT MUG,-1,2011-03-07 13:16:00,2.95,13458.0,United Kingdom,True,-2.95,3,4,0.9989891379566177
C545836,21067,VINTAGE RED TEATIME MUG,-1,2011-03-07 13:19:00,1.25,14606.0,United Kingdom,True,-1.25,3,21,0.9990412974733259
C545836,21630,FLOOR CUSHION ELEPHANT CARNIVAL,-1,2011-03-07 13:19:00,8.95,14606.0,United Kingdom,True,-8.95,3,22,0.9990477513762451
C545836,21789,KIDS RAIN MAC PINK,-1,2011-03-07 13:19:00,0.85,14606.0,United Kingdom,True,-0.85,3,23,0.9990471654796585
C545837,22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,-24,2011-03-07 13:32:00,0.85,12598.0,France,True,-20.4,3,0,1.0
C545839,22192,BLUE DINER WALL CLOCK,-1,2011-03-07 13:33:00,8.5,15110.0,United Kingdom,True,-8.5,3,0,0.9989789143212754
C545840,22423,REGENCY CAKESTAND 3 TIER,-5,2011-03-07 13:35:00,10.95,13089.0,United Kingdom,True,-54.75,3,9,1.0
C545841,22729,ALARM CLOCK BAKELIKE ORANGE,-2,2011-03-07 13:36:00,3.75,17675.0,United Kingdom,True,-7.5,3,2,0.999999683800744
C545841,22728,ALARM CLOCK BAKELIKE PINK,-1,2011-03-07 13:36:00,3.75,17675.0,United Kingdom,True,-3.75,3,3,0.9989863139448315
C545841,22727,ALARM CLOCK BAKELIKE RED ,-3,2011-03-07 13:36:00,3.75,17675.0,United Kingdom,True,-11.25,3,4,0.9999999999023992
C545843,22456,NATURAL SLATE CHALKBOARD LARGE ,-1,2011-03-07 13:37:00,4.95,12921.0,United Kingdom,True,-4.95,3,1,0.9989804520618534
C545843,22423,REGENCY CAKESTAND 3 TIER,-1,2011-03-07 13:37:00,12.75,12921.0,United Kingdom,True,-12.75,3,2,0.9989873623875741
C545844,22926,IVORY GIANT GARDEN THERMOMETER,-1,2011-03-07 13:38:00,5.95,16838.0,United Kingdom,True,-5.95,3,0,0.9989776991759896
C545846,22236,CAKE STAND 3 TIER MAGIC GARDEN,-1,2011-03-07 13:39:00,12.75,13081.0,United Kingdom,True,-12.75,3,16,0.9990312252807616
C545847,23005,TRAVEL CARD WALLET I LOVE LONDON,-1,2011-03-07 13:40:00,0.42,15903.0,United Kingdom,True,-0.42,3,0,0.9989750590129192
C545848,22776,SWEETHEART CAKESTAND 3 TIER,-3,2011-03-07 13:41:00,8.5,17672.0,United Kingdom,True,-25.5,3,0,0.9999999999013744
C545849,72741,GRAND CHOCOLATECANDLE,-3,2011-03-07 13:42:00,1.45,16598.0,United Kingdom,True,-4.35,3,0,0.9999999999010492
C545850,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-1,2011-03-07 13:45:00,7.95,15811.0,United Kingdom,True,-7.95,3,0,0.9989786523532183
C545850,21528,DAIRY MAID TRADITIONAL TEAPOT ,-3,2011-03-07 13:45:00,6.95,15811.0,United Kingdom,True,-20.85,3,1,0.9999999999016149
C545852,22804,CANDLEHOLDER PINK HANGING HEART,-1,2011-03-07 13:49:00,2.95,14048.0,United Kingdom,True,-2.95,3,0,0.9989762677436775
C545852,22464,HANGING METAL HEART LANTERN,-5,2011-03-07 13:49:00,1.65,14048.0,United Kingdom,True,-8.25,3,1,1.0
C545852,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-8,2011-03-07 13:49:00,2.95,14048.0,United Kingdom,True,-23.6,3,2,1.0
C545866,21424,WOODLAND STORAGE BOX LARGE ,-1,2011-03-07 14:27:00,2.95,17841.0,United Kingdom,True,-2.95,3,13,0.999017508020804
C545866,21426,WOODLAND STORAGE BOX SMALL,-2,2011-03-07 14:27:00,2.1,17841.0,United Kingdom,True,-4.2,3,14,0.9999996953542427
C545866,21427,SKULLS STORAGE BOX SMALL,-1,2011-03-07 14:27:00,2.1,17841.0,United Kingdom,True,-2.1,3,15,0.9990233165164707
C545867,21424,WOODLAND STORAGE BOX LARGE ,-1,2011-03-07 14:29:00,2.95,17841.0,United Kingdom,True,-2.95,3,16,0.999026786829712
C545885,22667,RECIPE BOX RETROSPOT ,-1,2011-03-07 15:52:00,2.95,15827.0,United Kingdom,True,-2.95,3,5,0.9989923301739037
C545885,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,2011-03-07 15:52:00,4.95,15827.0,United Kingdom,True,-4.95,3,6,0.9989964489057896
C545891,M,Manual,-1,2011-03-07 16:40:00,16.05,12754.0,Japan,True,-16.05,3,1,0.9993972042655721
C545892,M,Manual,-1,2011-03-07 16:41:00,17.55,12755.0,Japan,True,-17.55,3,0,0.9993957169703718
C545903,21931,JUMBO STORAGE BAG SUKI,-1,2011-03-08 08:34:00,1.95,13345.0,United Kingdom,True,-1.95,3,0,0.9989757901547683
C545903,22634,CHILDS BREAKFAST SET SPACEBOY ,-1,2011-03-08 08:34:00,9.95,13345.0,United Kingdom,True,-9.95,3,1,0.9989828269346634
C545997,21156,RETROSPOT CHILDRENS APRON,-6,2011-03-08 14:35:00,1.95,12679.0,France,True,-11.7,3,0,1.0
C545997,22367,CHILDRENS APRON SPACEBOY DESIGN,-8,2011-03-08 14:35:00,1.95,12679.0,France,True,-15.6,3,1,1.0
C545997,22634,CHILDS BREAKFAST SET SPACEBOY ,-1,2011-03-08 14:35:00,9.95,12679.0,France,True,-9.95,3,2,0.9993937328416105
C546022,23187,FRENCH STYLE STORAGE JAR BONBONS,-6,2011-03-08 17:28:00,1.25,14507.0,United Kingdom,True,-7.5,3,0,1.0
C546022,23186,FRENCH STYLE STORAGE JAR CAFE ,-6,2011-03-08 17:28:00,1.25,14507.0,United Kingdom,True,-7.5,3,1,1.0
C546080,22423,REGENCY CAKESTAND 3 TIER,-1,2011-03-09 11:18:00,12.75,15078.0,United Kingdom,True,-12.75,3,7,0.9990032509157543
C546081,85116,BLACK CANDELABRA T-LIGHT HOLDER,-6,2011-03-09 11:23:00,2.1,15974.0,United Kingdom,True,-12.6,3,0,1.0
C546106,D,Discount,-1,2011-03-09 12:21:00,9.87,14527.0,United Kingdom,True,-9.87,3,7,0.9990019110904884
C546125,22697,GREEN REGENCY TEACUP AND SAUCER,-6,2011-03-09 14:52:00,2.95,16316.0,United Kingdom,True,-17.700000000000003,3,1,1.0
C546128,22726,ALARM CLOCK BAKELIKE GREEN,-1,2011-03-09 15:05:00,3.75,15622.0,United Kingdom,True,-3.75,3,0,0.9989766496546204
C546128,22842,BISCUIT TIN VINTAGE RED,-1,2011-03-09 15:05:00,6.75,15622.0,United Kingdom,True,-6.75,3,1,0.9989813076535001
C546128,22840,ROUND CAKE TIN VINTAGE RED,-1,2011-03-09 15:05:00,7.95,15622.0,United Kingdom,True,-7.95,3,2,0.9989850927708435
C546131,22978,PANTRY ROLLING PIN,-6,2011-03-09 15:08:00,3.75,16057.0,United Kingdom,True,-22.5,3,0,1.0
C546131,22841,ROUND CAKE TIN VINTAGE GREEN,-1,2011-03-09 15:08:00,7.95,16057.0,United Kingdom,True,-7.95,3,1,0.9989818776494109
C546131,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,2011-03-09 15:08:00,4.95,16057.0,United Kingdom,True,-4.95,3,2,0.9989836716805589
C546131,22072,RED RETROSPOT TEA CUP AND SAUCER ,-1,2011-03-09 15:08:00,3.75,16057.0,United Kingdom,True,-3.75,3,3,0.9989863139448315
C546131,21539,RED RETROSPOT BUTTER DISH,-1,2011-03-09 15:08:00,4.95,16057.0,United Kingdom,True,-4.95,3,4,0.9989900804792893
C546131,21531,RED RETROSPOT SUGAR JAM BOWL,-1,2011-03-09 15:08:00,2.55,16057.0,United Kingdom,True,-2.55,3,5,0.998992142158961
C546131,21218,RED SPOTTY BISCUIT TIN,-1,2011-03-09 15:08:00,3.75,16057.0,United Kingdom,True,-3.75,3,6,0.9989958870593988
C546131,22776,SWEETHEART CAKESTAND 3 TIER,-1,2011-03-09 15:08:00,9.95,16057.0,United Kingdom,True,-9.95,3,7,0.9990019483321403
C546162,85178,VICTORIAN SEWING KIT,-144,2011-03-10 09:53:00,1.25,17404.0,Sweden,True,-180.0,3,1,1.0
C546167,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-2,2011-03-10 10:13:00,7.95,15611.0,United Kingdom,True,-15.9,3,0,0.9999996824155195
C546168,47567B,TEA TIME KITCHEN APRON,-3,2011-03-10 10:22:00,5.95,16670.0,United Kingdom,True,-17.85,3,1,0.999999999901569
C546168,22892,SET OF SALT AND PEPPER TOADSTOOLS,-12,2011-03-10 10:22:00,1.25,16670.0,United Kingdom,True,-15.0,3,2,1.0
C546170,21713,CITRONELLA CANDLE FLOWERPOT,-5,2011-03-10 10:29:00,1.85,15034.0,United Kingdom,True,-9.25,3,0,1.0
C546173,22488,NATURAL SLATE RECTANGLE CHALKBOARD,-1,2011-03-10 10:34:00,1.65,14227.0,United Kingdom,True,-1.65,3,0,0.9989756468346981
C546173,21231,SWEETHEART CERAMIC TRINKET BOX,-1,2011-03-10 10:34:00,1.25,14227.0,United Kingdom,True,-1.25,3,1,0.9989786910906026
C546174,22791,T-LIGHT GLASS FLUTED ANTIQUE,-3,2011-03-10 10:38:00,1.06,13094.0,United Kingdom,True,-3.18,3,0,0.9999999999010312
C546191,47566B,TEA TIME PARTY BUNTING,-35,2011-03-10 10:57:00,0.7,16422.0,United Kingdom,True,-24.5,3,5,1.0
C546203,22915,ASSORTED BOTTLE TOP  MAGNETS ,-12,2011-03-10 11:13:00,0.42,16839.0,United Kingdom,True,-5.04,3,2,1.0
C546203,POST,POSTAGE,-1,2011-03-10 11:13:00,4.5,16839.0,United Kingdom,True,-4.5,3,3,0.998986668480462
C546204,POST,POSTAGE,-1,2011-03-10 11:13:00,1.72,13599.0,United Kingdom,True,-1.72,3,6,0.9989949358870692
C546204,23006,TRAVEL CARD WALLET FLOWER MEADOW,-24,2011-03-10 11:13:00,0.42,13599.0,United Kingdom,True,-10.08,3,7,1.0
C546205,POST,POSTAGE,-1,2011-03-10 11:14:00,2.84,18223.0,United Kingdom,True,-2.84,3,9,0.9990049476021591
C546206,21231,SWEETHEART CERAMIC TRINKET BOX,-1,2011-03-10 11:15:00,1.25,13014.0,United Kingdom,True,-1.25,3,0,0.998975455710106
C546206,22064,PINK DOUGHNUT TRINKET POT ,-1,2011-03-10 11:15:00,1.65,13014.0,United Kingdom,True,-1.65,3,1,0.9989788816122646
C546207,22423,REGENCY CAKESTAND 3 TIER,-1,2011-03-10 11:17:00,12.75,14211.0,United Kingdom,True,-12.75,3,1,0.9989841544487419
C546207,22381,TOY TIDY PINK POLKADOT,-2,2011-03-10 11:17:00,2.1,14211.0,United Kingdom,True,-4.2,3,2,0.9999996835570619
C546207,22302,COFFEE MUG PEARS  DESIGN,-1,2011-03-10 11:17:00,2.55,14211.0,United Kingdom,True,-2.55,3,3,0.9989857464300596
C546208,21318,GLASS CHALICE BLUE SMALL ,-6,2011-03-10 11:19:00,1.65,12417.0,Belgium,True,-9.9,3,3,1.0
C546208,22168,ORGANISER WOOD ANTIQUE WHITE ,-1,2011-03-10 11:19:00,8.5,12417.0,Belgium,True,-8.5,3,4,0.999400333666475
C546209,85159B,"WHITE TEA,COFFEE,SUGAR JARS",-2,2011-03-10 11:31:00,4.4,15596.0,United Kingdom,True,-8.8,3,1,0.9999996828942854
C546209,22667,RECIPE BOX RETROSPOT ,-6,2011-03-10 11:31:00,2.95,15596.0,United Kingdom,True,-17.700000000000003,3,2,1.0
C546210,22355,CHARLOTTE BAG SUKI DESIGN,-1,2011-03-10 11:31:00,0.85,14713.0,United Kingdom,True,-0.85,3,0,0.9989752645498902
C546210,21272,SALLE DE BAIN HOOK,-1,2011-03-10 11:31:00,1.25,14713.0,United Kingdom,True,-1.25,3,1,0.9989786910906026
C546211,22962,JAM JAR WITH PINK LID,-3,2011-03-10 11:32:00,0.85,15358.0,United Kingdom,True,-2.55,3,4,0.9999999999022671
C546214,22499,WOODEN UNION JACK BUNTING,-1,2011-03-10 11:45:00,5.95,15724.0,United Kingdom,True,-5.95,3,0,0.9989776991759896
C546217,23004,TRAVEL CARD WALLET PANTRY,-24,2011-03-10 12:04:00,0.42,14057.0,United Kingdom,True,-10.08,3,0,1.0
C546217,22995,TRAVEL CARD WALLET SUKI,-24,2011-03-10 12:04:00,0.42,14057.0,United Kingdom,True,-10.08,3,1,1.0
C546217,23006,TRAVEL CARD WALLET FLOWER MEADOW,-24,2011-03-10 12:04:00,0.42,14057.0,United Kingdom,True,-10.08,3,2,1.0
C546217,23002,TRAVEL CARD WALLET SKULLS,-24,2011-03-10 12:04:00,0.42,14057.0,United Kingdom,True,-10.08,3,3,1.0
C546217,23000,TRAVEL CARD WALLET TRANSPORT,-24,2011-03-10 12:04:00,0.42,14057.0,United Kingdom,True,-10.08,3,4,1.0
C546217,22994,TRAVEL CARD WALLET RETROSPOT,-24,2011-03-10 12:04:00,0.42,14057.0,United Kingdom,True,-10.08,3,5,1.0
C546217,22997,TRAVEL CARD WALLET UNION JACK,-24,2011-03-10 12:04:00,0.42,14057.0,United Kingdom,True,-10.08,3,6,1.0
